Tarikh,Negeri,Kes Baharu,Kes Keseluruhan,Kematian Baharu,Kematian Keseluruhan,Populasi Dewasa,Peratus Populasi Dewasa,Menerima Dos Pertama,Menerima Dos Kedua,Kumpulan Keutamaan yang Berdaftar,Peratusan Vaksinasi %,Jumlah Belum Berdaftar
2021-05-10,Sabah,96,58953,1,441,3106628,11.76,35534,54743,391484,1.14,2624867
2021-05-10,Sarawak,649,35809,2,209,2182788,8.26,47481,68006,1001898,2.18,1065403
2021-05-10,Kuala Lumpur,320,47218,2,176,1510892,5.72,34567,76577,686585,2.29,713163
2021-05-10,Putrajaya,11,1471,0,7,72493,0.27,3709,7994,46383,5.12,14407
2021-05-10,Labuan,3,2488,0,13,65955,0.25,8502,3243,24252,12.89,29958
2021-05-11,Perlis,0,381,0,2,196161,0.74,6665,12700,48825,3.4,127971
2021-05-11,Kedah,174,11596,1,33,1742597,6.6,26235,45263,469909,1.51,1201190
2021-05-11,Pulau Pinang,187,22333,0,34,1506683,5.7,32012,41947,599507,2.12,833217
2021-05-11,Perak,140,15863,2,55,2066731,7.83,43664,59386,616877,2.11,1346804
2021-05-11,Selangor,1328,145747,6,430,5802466,21.97,54663,96520,2426017,0.94,3225266
2021-05-11,Negeri Sembilan,126,20026,0,40,913752,3.46,22434,32177,348213,2.46,510928
2021-05-11,Melaka,79,8168,0,25,793378,3,13855,22641,283142,1.75,473740
2021-05-11,Johor,384,48612,3,141,3187016,12.07,28585,69355,1107217,0.9,1981859
2021-05-11,Pahang,85,5951,1,24,1258913,4.77,32321,45596,318748,2.57,862248
2021-05-11,Terengganu,93,5034,0,16,813638,3.08,18169,30551,230746,2.23,534172
2021-05-11,Kelantan,321,17751,5,69,1190373,4.51,21630,33264,282036,1.82,853443
2021-05-11,Sabah,50,59003,1,442,3106628,11.76,35206,56284,392411,1.13,2622727
2021-05-11,Sarawak,512,36321,1,210,2182788,8.26,51073,69064,1001063,2.34,1061588
2021-05-11,Kuala Lumpur,483,47701,2,178,1510892,5.72,36448,79377,686141,2.41,708926
2021-05-11,Putrajaya,8,1479,0,7,72493,0.27,3837,8428,46080,5.29,14148
2021-05-11,Labuan,3,2491,0,13,65955,0.25,8548,3604,24255,12.96,29548
2021-05-12,Perlis,1,382,0,2,196161,0.74,5765,13634,48916,2.94,127846
2021-05-12,Kedah,226,11822,2,35,1742597,6.6,25384,46609,470846,1.46,1199758
2021-05-12,Pulau Pinang,259,22592,0,34,1506683,5.7,30203,44415,600720,2,831345
2021-05-12,Perak,172,16035,1,56,2066731,7.83,46321,60617,615499,2.24,1344294
2021-05-12,Selangor,2082,147829,5,435,5802466,21.97,55071,99266,2430915,0.95,3217214
2021-05-12,Negeri Sembilan,122,20148,1,41,913752,3.46,23619,33505,346861,2.58,509767
2021-05-12,Melaka,110,8278,1,26,793378,3,13236,23730,283504,1.67,472908
2021-05-12,Johor,348,48960,10,151,3187016,12.07,30487,69546,1109288,0.96,1977695
2021-05-12,Pahang,63,6014,2,26,1258913,4.77,33442,47519,317066,2.66,860886
2021-05-12,Terengganu,60,5094,1,17,813638,3.08,19320,31167,230413,2.37,532738
2021-05-12,Kelantan,297,18048,2,71,1190373,4.51,23006,33978,281314,1.93,852075
2021-05-12,Sabah,70,59073,3,445,3106628,11.76,34817,58060,393069,1.12,2620682
2021-05-12,Sarawak,405,36726,2,212,2182788,8.26,53673,69352,1001216,2.46,1058547
2021-05-12,Kuala Lumpur,540,48241,8,186,1510892,5.72,39981,80608,684325,2.65,705978
2021-05-12,Putrajaya,4,1483,1,8,72493,0.27,4561,8434,45511,6.29,13987
2021-05-12,Labuan,6,2497,0,13,65955,0.25,8479,4077,24238,12.86,29161
2021-05-13,Perlis,0,382,0,2,196161,0.74,5783,13648,48956,2.95,127774
2021-05-13,Kedah,193,12015,0,35,1742597,6.6,25192,46908,471645,1.45,1198852
2021-05-13,Pulau Pinang,395,22987,2,36,1506683,5.7,29055,45955,601912,1.93,829761
2021-05-13,Perak,302,16337,1,57,2066731,7.83,46357,60617,617133,2.24,1342624
2021-05-13,Selangor,1783,149612,8,443,5802466,21.97,57294,99797,2435647,0.99,3209728
2021-05-13,Negeri Sembilan,100,20248,0,41,913752,3.46,23184,34048,347661,2.54,508859
2021-05-13,Melaka,67,8345,0,26,793378,3,12705,24293,284182,1.6,472198
2021-05-13,Johor,467,49427,5,156,3187016,12.07,30601,69562,1112050,0.96,1974803
2021-05-13,Pahang,56,6070,1,27,1258913,4.77,32150,49337,317434,2.55,859992
2021-05-13,Terengganu,148,5242,0,17,813638,3.08,19777,31398,230465,2.43,531998
2021-05-13,Kelantan,339,18387,3,74,1190373,4.51,22906,34092,281962,1.92,851413
2021-05-13,Sabah,76,59149,2,447,3106628,11.76,34043,59639,393995,1.1,2618951
2021-05-13,Sarawak,395,37121,2,214,2182788,8.26,54111,69353,1002738,2.48,1056586
2021-05-13,Kuala Lumpur,521,48762,2,188,1510892,5.72,43485,80657,683622,2.88,703128
2021-05-13,Putrajaya,9,1492,0,8,72493,0.27,4835,8438,45307,6.67,13913
2021-05-13,Labuan,4,2501,1,14,65955,0.25,8456,4568,24062,12.82,28869
2021-05-14,Perlis,5,387,0,2,196161,0.74,5783,13648,49037,2.95,127693
2021-05-14,Kedah,228,12243,3,38,1742597,6.6,25192,46908,472547,1.45,1197950
2021-05-14,Pulau Pinang,266,23253,0,36,1506683,5.7,29055,45955,603322,1.93,828351
2021-05-14,Perak,147,16484,1,58,2066731,7.83,46357,60617,618728,2.24,1341029
2021-05-14,Selangor,1269,150881,8,451,5802466,21.97,57294,99797,2442843,0.99,3202532
2021-05-14,Negeri Sembilan,124,20372,0,41,913752,3.46,23184,34048,348459,2.54,508061
2021-05-14,Melaka,107,8452,2,28,793378,3,12705,24293,284739,1.6,471641
2021-05-14,Johor,335,49762,6,162,3187016,12.07,30601,69562,1114529,0.96,1972324
2021-05-14,Pahang,178,6248,0,27,1258913,4.77,32150,49337,318105,2.55,859321
2021-05-14,Terengganu,165,5407,1,18,813638,3.08,19777,31398,230848,2.43,531615
2021-05-14,Kelantan,371,18758,4,78,1190373,4.51,22906,34092,282527,1.92,850848
2021-05-14,Sabah,53,59202,2,449,3106628,11.76,34043,59639,394847,1.1,2618099
2021-05-14,Sarawak,533,37654,1,215,2182788,8.26,54111,69353,1004376,2.48,1054948
2021-05-14,Kuala Lumpur,306,49068,6,194,1510892,5.72,43485,80657,685953,2.88,700797
2021-05-14,Putrajaya,20,1512,0,8,72493,0.27,4835,8438,45350,6.67,13870
2021-05-14,Labuan,6,2507,0,14,65955,0.25,8456,4568,24243,12.82,28688
2021-05-15,Perlis,2,389,0,2,196161,0.74,5783,13648,49120,2.95,127610
2021-05-15,Kedah,239,12482,3,41,1742597,6.6,25192,46908,473459,1.45,1197038
2021-05-15,Pulau Pinang,338,23591,0,36,1506683,5.7,29055,45955,604662,1.93,827011
2021-05-15,Perak,182,16666,0,58,2066731,7.83,46357,60617,620304,2.24,1339453
2021-05-15,Selangor,1507,152388,26,477,5802466,21.97,57306,99797,2449352,0.99,3196011
2021-05-15,Negeri Sembilan,190,20562,1,42,913752,3.46,23181,34051,349221,2.54,507299
2021-05-15,Melaka,97,8549,0,28,793378,3,12705,24293,285211,1.6,471169
2021-05-15,Johor,433,50195,3,165,3187016,12.07,30601,69562,1116961,0.96,1969892
2021-05-15,Pahang,116,6364,0,27,1258913,4.77,32147,49341,318695,2.55,858730
2021-05-15,Terengganu,119,5526,0,18,813638,3.08,19777,31398,231255,2.43,531208
2021-05-15,Kelantan,109,18867,5,83,1190373,4.51,22906,34092,283051,1.92,850324
2021-05-15,Sabah,60,59262,0,449,3106628,11.76,34043,59639,395508,1.1,2617438
2021-05-15,Sarawak,324,37978,4,219,2182788,8.26,54118,69353,1005704,2.48,1053613
2021-05-15,Kuala Lumpur,398,49466,2,196,1510892,5.72,43481,80662,688052,2.88,698697
2021-05-15,Putrajaya,23,1535,0,8,72493,0.27,4835,8438,45392,6.67,13828
2021-05-15,Labuan,3,2510,0,14,65955,0.25,8456,4568,24317,12.82,28614
2021-05-16,Perlis,2,391,0,2,196161,0.74,5783,13648,49338,2.95,127392
2021-05-16,Kedah,363,12845,5,46,1742597,6.6,25192,46908,474523,1.45,1195974
2021-05-16,Pulau Pinang,187,23778,6,42,1506683,5.7,29055,45955,606256,1.93,825417
2021-05-16,Perak,115,16781,3,61,2066731,7.83,46357,60617,621894,2.24,1337863
2021-05-16,Selangor,1275,153663,8,485,5802466,21.97,58281,99797,2457040,1,3187348
2021-05-16,Negeri Sembilan,70,20632,2,44,913752,3.46,23181,34051,350074,2.54,506446
2021-05-16,Melaka,122,8671,0,28,793378,3,12705,24293,285810,1.6,470570
2021-05-16,Johor,224,50419,0,165,3187016,12.07,30601,69562,1119501,0.96,1967352
2021-05-16,Pahang,159,6523,1,28,1258913,4.77,32148,49341,319468,2.55,857956
2021-05-16,Terengganu,58,5584,2,20,813638,3.08,19777,31398,231709,2.43,530754
2021-05-16,Kelantan,357,19224,0,83,1190373,4.51,22910,34092,283608,1.92,849763
2021-05-16,Sabah,87,59349,0,449,3106628,11.76,34044,59639,396280,1.1,2616665
2021-05-16,Sarawak,405,38383,5,224,2182788,8.26,54121,69353,1006974,2.48,1052340
2021-05-16,Kuala Lumpur,342,49808,4,200,1510892,5.72,52225,80662,682279,3.46,695726
2021-05-16,Putrajaya,7,1542,0,8,72493,0.27,4835,8438,45466,6.67,13754
2021-05-16,Labuan,7,2517,0,14,65955,0.25,8300,5157,24086,12.58,28412
2021-05-17,Perlis,0,391,0,2,196161,0.74,5783,13648,49523,2.95,127207
2021-05-17,Kedah,236,13081,3,49,1742597,6.6,25192,46908,476047,1.45,1194450
2021-05-17,Pulau Pinang,159,23937,1,43,1506683,5.7,29055,45955,608113,1.93,823560
2021-05-17,Perak,203,16984,3,64,2066731,7.83,46357,60617,623781,2.24,1335976
2021-05-17,Selangor,1650,155313,20,505,5802466,21.97,59266,99797,2470170,1.02,3173233
2021-05-17,Negeri Sembilan,243,20875,2,46,913752,3.46,23181,34051,351253,2.54,505267
2021-05-17,Melaka,80,8751,2,30,793378,3,12705,24293,286499,1.6,469881
2021-05-17,Johor,391,50810,3,168,3187016,12.07,30598,69565,1122801,0.96,1964052
2021-05-17,Pahang,139,6662,1,29,1258913,4.77,32147,49342,320518,2.55,856906
2021-05-17,Terengganu,201,5785,0,20,813638,3.08,19778,31398,232320,2.43,530142
2021-05-17,Kelantan,343,19567,4,87,1190373,4.51,22603,34414,284634,1.9,848722
2021-05-17,Sabah,60,59409,1,450,3106628,11.76,34044,59639,397212,1.1,2615733
2021-05-17,Sarawak,433,38816,1,225,2182788,8.26,54121,69353,1008582,2.48,1050732
2021-05-17,Kuala Lumpur,297,50105,4,204,1510892,5.72,61193,80662,679008,4.05,690029
2021-05-17,Putrajaya,11,1553,0,8,72493,0.27,4835,8438,45813,6.67,13407
2021-05-17,Labuan,0,2517,0,14,65955,0.25,8300,5157,24211,12.58,28287
2021-05-18,Perlis,2,393,0,2,196161,0.74,5255,14574,49537,2.68,126795
2021-05-18,Kedah,244,13325,1,50,1742597,6.6,23145,49089,477993,1.33,1192370
2021-05-18,Pulau Pinang,220,24157,5,48,1506683,5.7,25614,49894,610140,1.7,821035
2021-05-18,Perak,160,17144,3,67,2066731,7.83,46110,62401,625021,2.23,1333199
2021-05-18,Selangor,1743,157056,18,523,5802466,21.97,59291,103981,2483539,1.02,3155655
2021-05-18,Negeri Sembilan,149,21024,1,47,913752,3.46,24294,34935,350995,2.66,503528
2021-05-18,Melaka,127,8878,0,30,793378,3,11448,25585,287502,1.44,468843
2021-05-18,Johor,407,51217,4,172,3187016,12.07,33775,70488,1123621,1.06,1959132
2021-05-18,Pahang,152,6814,2,31,1258913,4.77,28858,52848,322102,2.29,855105
2021-05-18,Terengganu,156,5941,0,20,813638,3.08,21108,32269,231412,2.59,528849
2021-05-18,Kelantan,406,19973,4,91,1190373,4.51,22126,36375,284849,1.86,847023
2021-05-18,Sabah,95,59504,0,450,3106628,11.76,34039,61441,397499,1.1,2613649
2021-05-18,Sarawak,512,39328,5,230,2182788,8.26,51757,71969,1010820,2.37,1048242
2021-05-18,Kuala Lumpur,477,50582,4,208,1510892,5.72,73581,81009,673263,4.87,683039
2021-05-18,Putrajaya,9,1562,0,8,72493,0.27,5282,8443,45746,7.29,13022
2021-05-18,Labuan,6,2523,0,14,65955,0.25,7684,5962,24244,11.65,28065
2021-05-19,Perlis,6,399,0,2,196161,0.74,4807,15534,49443,2.45,126377
2021-05-19,Kedah,445,13770,2,52,1742597,6.6,22062,51658,479174,1.27,1189703
2021-05-19,Pulau Pinang,183,24340,2,50,1506683,5.7,22700,53269,612646,1.51,818068
2021-05-19,Perak,220,17364,0,67,2066731,7.83,45044,65226,626614,2.18,1329847
2021-05-19,Selangor,2251,159307,19,542,5802466,21.97,59511,108981,2495429,1.03,3138545
2021-05-19,Negeri Sembilan,189,21213,1,48,913752,3.46,25009,36106,351010,2.74,501627
2021-05-19,Melaka,122,9000,1,31,793378,3,9997,27196,288509,1.26,467676
2021-05-19,Johor,699,51916,6,178,3187016,12.07,37678,71767,1124799,1.18,1952772
2021-05-19,Pahang,150,6964,0,31,1258913,4.77,27331,55566,323127,2.17,852889
2021-05-19,Terengganu,203,6144,0,20,813638,3.08,22316,33142,230928,2.74,527252
2021-05-19,Kelantan,441,20414,4,95,1190373,4.51,22326,38989,284228,1.88,844830
2021-05-19,Sabah,160,59664,2,452,3106628,11.76,35265,62959,397070,1.14,2611334
2021-05-19,Sarawak,323,39651,7,237,2182788,8.26,53155,76250,1009078,2.44,1044305
2021-05-19,Kuala Lumpur,660,51242,2,210,1510892,5.72,85574,81388,667130,5.66,676800
2021-05-19,Putrajaya,9,1571,0,8,72493,0.27,5991,8535,45418,8.26,12549
2021-05-19,Labuan,14,2537,0,14,65955,0.25,6752,6897,24450,10.24,27856
2021-05-20,Perlis,8,407,0,2,196161,0.74,4569,16527,49211,2.33,125854
2021-05-20,Kedah,417,14187,3,55,1742597,6.6,22997,53820,479367,1.32,1186413
2021-05-20,Pulau Pinang,362,24702,1,51,1506683,5.7,18899,57484,615873,1.25,814427
2021-05-20,Perak,248,17612,3,70,2066731,7.83,45026,67345,628887,2.18,1325473
2021-05-20,Selangor,2277,161584,10,552,5802466,21.97,61692,113198,2511343,1.06,3116233
2021-05-20,Negeri Sembilan,291,21504,4,52,913752,3.46,25634,36973,351988,2.81,499157
2021-05-20,Melaka,212,9212,4,35,793378,3,8898,28564,289739,1.12,466177
2021-05-20,Johor,615,52531,14,192,3187016,12.07,41831,73494,1128719,1.31,1942972
2021-05-20,Pahang,157,7121,0,31,1258913,4.77,26432,58403,324218,2.1,849860
2021-05-20,Terengganu,233,6377,3,23,813638,3.08,23380,34339,230508,2.87,525411
2021-05-20,Kelantan,426,20840,6,101,1190373,4.51,22631,41220,279518,1.9,847004
2021-05-20,Sabah,245,59909,1,453,3106628,11.76,37387,64467,396538,1.2,2608236
2021-05-20,Sarawak,608,40259,2,239,2182788,8.26,51380,82041,1009320,2.35,1040047
2021-05-20,Kuala Lumpur,655,51897,8,218,1510892,5.72,97638,83377,661099,6.46,668778
2021-05-20,Putrajaya,35,1606,0,8,72493,0.27,6532,8875,44945,9.01,12141
2021-05-20,Labuan,17,2554,0,14,65955,0.25,6388,7262,24699,9.69,27606
2021-05-21,Perlis,3,410,0,2,196161,0.74,4569,16527,49211,2.33,125854
2021-05-21,Kedah,434,14621,4,59,1742597,6.6,22997,53820,479367,1.32,1186413
2021-05-21,Pulau Pinang,302,25004,1,52,1506683,5.7,18899,57484,615873,1.25,814427
2021-05-21,Perak,382,17994,2,72,2066731,7.83,45026,67345,628887,2.18,1325473
2021-05-21,Selangor,2163,163747,22,574,5802466,21.97,61692,113198,2511343,1.06,3116233
2021-05-21,Negeri Sembilan,370,21874,2,54,913752,3.46,25634,36973,351988,2.81,499157
2021-05-21,Melaka,165,9377,2,37,793378,3,8898,28564,289739,1.12,466177
2021-05-21,Johor,406,52937,5,197,3187016,12.07,41831,73494,1128719,1.31,1942972
2021-05-21,Pahang,161,7282,0,31,1258913,4.77,26432,58403,324218,2.1,849860
2021-05-21,Terengganu,139,6516,0,23,813638,3.08,23380,34339,230508,2.87,525411
2021-05-21,Kelantan,467,21307,1,102,1190373,4.51,22631,41220,279518,1.9,847004
2021-05-21,Sabah,144,60053,0,453,3106628,11.76,37387,64467,396538,1.2,2608236
2021-05-21,Sarawak,612,40871,8,247,2182788,8.26,51380,82041,1009320,2.35,1040047
2021-05-21,Kuala Lumpur,641,52538,3,221,1510892,5.72,97638,83377,661099,6.46,668778
2021-05-21,Putrajaya,20,1626,0,8,72493,0.27,6532,8875,44945,9.01,12141
2021-05-21,Labuan,84,2638,0,14,65955,0.25,6388,7262,24699,9.69,27606
2021-05-22,Perlis,18,428,0,2,196161,0.74,5672,16956,48629,2.89,124904
2021-05-22,Kedah,301,14922,4,63,1742597,6.6,25928,55452,481705,1.49,1179512
2021-05-22,Pulau Pinang,359,25363,0,52,1506683,5.7,17839,61795,620247,1.18,806802
2021-05-22,Perak,276,18270,3,75,2066731,7.83,54095,70482,626438,2.62,1315716
2021-05-22,Selangor,1647,165394,22,596,5802466,21.97,72641,117914,2539379,1.25,3072532
2021-05-22,Negeri Sembilan,396,22270,1,55,913752,3.46,26763,38264,354232,2.93,494493
2021-05-22,Melaka,175,9552,1,38,793378,3,8118,30672,291661,1.02,462927
2021-05-22,Johor,477,53414,5,202,3187016,12.07,43926,76795,1143796,1.38,1922499
2021-05-22,Pahang,227,7509,2,33,1258913,4.77,29049,60753,325005,2.31,844106
2021-05-22,Terengganu,185,6701,0,23,813638,3.08,25182,34993,231205,3.09,522258
2021-05-22,Kelantan,613,21920,1,103,1190373,4.51,25498,41795,285673,2.14,837407
2021-05-22,Sabah,189,60242,0,453,3106628,11.76,40444,68387,396125,1.3,2601672
2021-05-22,Sarawak,749,41620,2,249,2182788,8.26,49615,89070,1013633,2.27,1030470
2021-05-22,Kuala Lumpur,654,53192,9,230,1510892,5.72,121658,88089,648423,8.05,652722
2021-05-22,Putrajaya,18,1644,0,8,72493,0.27,8912,8876,43348,12.29,11357
2021-05-22,Labuan,36,2674,0,14,65955,0.25,6110,7628,24882,9.26,27335
2021-05-23,Perlis,8,436,1,3,196161,0.74,5672,16956,48979,2.89,124554
2021-05-23,Kedah,422,15344,4,67,1742597,6.6,26162,55694,484055,1.5,1176686
2021-05-23,Pulau Pinang,372,25735,6,58,1506683,5.7,17838,61796,623818,1.18,803231
2021-05-23,Perak,279,18549,0,75,2066731,7.83,59201,70499,626646,2.86,1310385
2021-05-23,Selangor,2235,167629,14,610,5802466,21.97,76744,117920,2557042,1.32,3050760
2021-05-23,Negeri Sembilan,434,22704,2,57,913752,3.46,26842,38273,356140,2.94,492497
2021-05-23,Melaka,209,9761,6,44,793378,3,8625,30672,292799,1.09,461282
2021-05-23,Johor,549,53963,8,210,3187016,12.07,52163,76813,1146559,1.64,1911481
2021-05-23,Pahang,263,7772,0,33,1258913,4.77,33303,60753,323441,2.65,841416
2021-05-23,Terengganu,266,6967,0,23,813638,3.08,25182,34993,232529,3.09,520934
2021-05-23,Kelantan,626,22546,1,104,1190373,4.51,25513,41795,287578,2.14,835487
2021-05-23,Sabah,136,60378,2,455,3106628,11.76,41180,69831,396322,1.33,2599295
2021-05-23,Sarawak,663,42283,3,252,2182788,8.26,57159,89952,1009756,2.62,1025921
2021-05-23,Kuala Lumpur,447,53639,2,232,1510892,5.72,130294,88089,647711,8.62,644798
2021-05-23,Putrajaya,30,1674,0,8,72493,0.27,8912,8876,43604,12.29,11101
2021-05-23,Labuan,37,2711,0,14,65955,0.25,5608,8139,24987,8.5,27221
2021-05-24,Perlis,7,443,0,3,196161,0.74,5672,16956,49593,2.89,123940
2021-05-24,Kedah,348,15692,4,71,1742597,6.6,30172,56441,484997,1.73,1170987
2021-05-24,Pulau Pinang,384,26119,6,64,1506683,5.7,17838,61796,631381,1.18,795668
2021-05-24,Perak,231,18780,1,76,2066731,7.83,62275,71984,630204,3.01,1302268
2021-05-24,Selangor,2049,169678,16,626,5802466,21.97,77786,117920,2601890,1.34,3004870
2021-05-24,Negeri Sembilan,329,23033,3,60,913752,3.46,26842,38273,359708,2.94,488929
2021-05-24,Melaka,329,10090,6,50,793378,3,8626,30672,295786,1.09,458294
2021-05-24,Johor,468,54431,11,221,3187016,12.07,52085,80519,1162960,1.63,1891452
2021-05-24,Pahang,257,8029,3,36,1258913,4.77,33384,60753,327023,2.65,837753
2021-05-24,Terengganu,263,7230,2,25,813638,3.08,27609,35003,232962,3.39,518064
2021-05-24,Kelantan,451,22997,0,104,1190373,4.51,28540,42161,287875,2.4,831797
2021-05-24,Sabah,184,60562,0,455,3106628,11.76,40841,71058,398328,1.31,2596401
2021-05-24,Sarawak,530,42813,3,255,2182788,8.26,63740,90741,1008970,2.92,1019337
2021-05-24,Kuala Lumpur,468,54107,5,237,1510892,5.72,139790,88091,653770,9.25,629241
2021-05-24,Putrajaya,40,1714,0,8,72493,0.27,8912,8876,44103,12.29,10602
2021-05-24,Labuan,171,2882,1,15,65955,0.25,5607,8140,25083,8.5,27125
2021-05-25,Perlis,8,451,0,3,196161,0.74,6398,17514,49383,3.26,122866
2021-05-25,Kedah,336,16028,6,77,1742597,6.6,34401,57875,487250,1.97,1163071
2021-05-25,Pulau Pinang,380,26499,3,67,1506683,5.7,17346,64126,637543,1.15,787668
2021-05-25,Perak,218,18998,3,79,2066731,7.83,62850,75311,636127,3.04,1292443
2021-05-25,Selangor,2642,172320,15,641,5802466,21.97,84264,122007,2637426,1.45,2958769
2021-05-25,Negeri Sembilan,410,23443,2,62,913752,3.46,25699,40370,363516,2.81,484167
2021-05-25,Melaka,258,10348,2,52,793378,3,9106,31477,298508,1.15,454287
2021-05-25,Johor,664,55095,10,231,3187016,12.07,55721,82492,1176973,1.75,1871830
2021-05-25,Pahang,211,8240,1,37,1258913,4.77,35801,61785,328992,2.84,832335
2021-05-25,Terengganu,268,7498,1,26,813638,3.08,27817,37146,234779,3.42,513896
2021-05-25,Kelantan,425,23422,3,107,1190373,4.51,30955,43449,290454,2.6,825515
2021-05-25,Sabah,266,60828,3,458,3106628,11.76,42322,72801,400001,1.36,2591504
2021-05-25,Sarawak,513,43326,6,261,2182788,8.26,73706,91667,1006669,3.38,1010746
2021-05-25,Kuala Lumpur,604,54711,5,242,1510892,5.72,152240,89194,655130,10.08,614328
2021-05-25,Putrajaya,23,1737,0,8,72493,0.27,9715,8917,43867,13.4,9994
2021-05-25,Labuan,63,2945,0,15,65955,0.25,4613,9140,25317,6.99,26885
2021-05-26,Perlis,8,459,0,3,196161,0.74,7322,18004,49584,3.73,121251
2021-05-26,Kedah,542,16570,8,85,1742597,6.6,35931,60872,494954,2.06,1150840
2021-05-26,Pulau Pinang,420,26919,0,67,1506683,5.7,17019,66300,648458,1.13,774906
2021-05-26,Perak,264,19262,5,84,2066731,7.83,63176,78940,644423,3.06,1280192
2021-05-26,Selangor,2455,174775,24,665,5802466,21.97,91085,126462,2698896,1.57,2886023
2021-05-26,Negeri Sembilan,370,23813,2,64,913752,3.46,24162,43795,368550,2.64,477245
2021-05-26,Melaka,230,10578,3,55,793378,3,9443,32408,302920,1.19,448607
2021-05-26,Johor,587,55682,8,239,3187016,12.07,61892,83728,1202208,1.94,1839188
2021-05-26,Pahang,171,8411,1,38,1258913,4.77,35063,64136,334985,2.79,824729
2021-05-26,Terengganu,177,7675,0,26,813638,3.08,27473,39717,239032,3.38,507416
2021-05-26,Kelantan,547,23969,0,107,1190373,4.51,33484,44890,295826,2.81,816173
2021-05-26,Sabah,229,61057,1,459,3106628,11.76,44685,74868,401372,1.44,2585703
2021-05-26,Sarawak,640,43966,2,263,2182788,8.26,81626,92261,1008144,3.74,1000757
2021-05-26,Kuala Lumpur,760,55471,9,251,1510892,5.72,164708,90514,663408,10.9,592262
2021-05-26,Putrajaya,29,1766,0,8,72493,0.27,10110,9352,43969,13.95,9062
2021-05-26,Labuan,49,2994,0,15,65955,0.25,4139,9618,25506,6.28,26692
2021-05-27,Perlis,6,465,0,3,196161,0.74,7333,18004,51112,3.74,119712
2021-05-27,Kedah,441,17011,2,87,1742597,6.6,37293,61234,506465,2.14,1137605
2021-05-27,Pulau Pinang,365,27284,3,70,1506683,5.7,17025,66300,665205,1.13,758153
2021-05-27,Perak,228,19490,1,85,2066731,7.83,62875,79241,657041,3.04,1267574
2021-05-27,Selangor,2675,177450,19,684,5802466,21.97,96187,126615,2780951,1.66,2798713
2021-05-27,Negeri Sembilan,353,24166,5,69,913752,3.46,25186,43827,375263,2.76,469476
2021-05-27,Melaka,234,10812,1,56,793378,3,9420,32432,309139,1.19,442387
2021-05-27,Johor,549,56231,7,246,3187016,12.07,62164,83751,1237550,1.95,1803551
2021-05-27,Pahang,238,8649,0,38,1258913,4.77,35106,64155,343173,2.79,816479
2021-05-27,Terengganu,282,7957,1,27,813638,3.08,27473,39717,245289,3.38,501159
2021-05-27,Kelantan,754,24723,5,112,1190373,4.51,33568,44890,303856,2.82,808059
2021-05-27,Sabah,217,61274,1,460,3106628,11.76,45165,75676,405167,1.45,2580620
2021-05-27,Sarawak,772,44738,9,272,2182788,8.26,82172,92390,1016018,3.76,992208
2021-05-27,Kuala Lumpur,561,56032,5,256,1510892,5.72,174310,90552,680291,11.54,565739
2021-05-27,Putrajaya,12,1778,0,8,72493,0.27,10110,9352,44972,13.95,8059
2021-05-27,Labuan,170,3164,0,15,65955,0.25,4137,9620,25722,6.27,26476
2021-05-28,Perlis,8,473,0,3,196161,0.74,8351,18583,51325,4.26,117902
2021-05-28,Kedah,544,17555,5,92,1742597,6.6,40151,63936,515392,2.3,1123118
2021-05-28,Pulau Pinang,421,27705,2,72,1506683,5.7,15968,69197,676420,1.06,745098
2021-05-28,Perak,405,19895,3,88,2066731,7.83,56662,86402,670128,2.74,1253539
2021-05-28,Selangor,2052,179502,19,703,5802466,21.97,100339,133425,2858385,1.73,2710317
2021-05-28,Negeri Sembilan,520,24686,8,77,913752,3.46,22441,47982,382400,2.46,460929
2021-05-28,Melaka,380,11192,3,59,793378,3,9191,33861,314106,1.16,436220
2021-05-28,Johor,762,56993,4,250,3187016,12.07,63784,88129,1261675,2,1773428
2021-05-28,Pahang,254,8903,0,38,1258913,4.77,29567,70050,355705,2.35,803591
2021-05-28,Terengganu,207,8164,2,29,813638,3.08,26595,42805,250063,3.27,494175
2021-05-28,Kelantan,851,25574,2,114,1190373,4.51,32947,48518,310321,2.77,798587
2021-05-28,Sabah,308,61582,1,461,3106628,11.76,46925,78734,407320,1.51,2573649
2021-05-28,Sarawak,698,45436,4,276,2182788,8.26,85344,92796,1020119,3.91,984529
2021-05-28,Kuala Lumpur,830,56862,6,262,1510892,5.72,186542,92351,694550,12.35,537449
2021-05-28,Putrajaya,44,1822,0,8,72493,0.27,9832,10197,45457,13.56,7007
2021-05-28,Labuan,6,3170,2,17,65955,0.25,3713,10046,25994,5.63,26202
2021-05-29,Perlis,19,492,0,3,196161,0.74,9082,18930,52197,4.63,115952
2021-05-29,Kedah,468,18023,8,100,1742597,6.6,41715,64004,528437,2.39,1108441
2021-05-29,Pulau Pinang,345,28050,5,77,1506683,5.7,16204,71166,685550,1.08,733763
2021-05-29,Perak,272,20167,1,89,2066731,7.83,55440,90882,682559,2.68,1237850
2021-05-29,Selangor,2836,182338,27,730,5802466,21.97,106568,138063,2914761,1.84,2643074
2021-05-29,Negeri Sembilan,898,25584,8,85,913752,3.46,21445,50817,389718,2.35,451772
2021-05-29,Melaka,340,11532,2,61,793378,3,10487,34487,319586,1.32,428818
